taxa,W,p_val,q_val,diff_abn,meta_col
Alcanivorax sp. N3-2A...6432,1859.8693568346,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Marinobacterium aestuarii...6433,6213.82775534363,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Thioalkalivibrio paradoxus...6434,2484.01897216186,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Thioalkalivibrio sp. K90mix...6435,6771.31232417312,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Thiolapillus brandeum...6436,9729.83846042563,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Marinobacter hydrocarbonoclasticus...6437,10015.4402834876,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Corallococcus coralloides...6438,1351.58446923053,1.40806702398512e-263,1.51012593604301e-263,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Geobacter anodireducens...6439,5146.22305192109,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Streptomyces antibioticus...6440,2952.93481161999,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Streptomyces peucetius...6441,4550.14410888209,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Streptomyces griseochromogenes...6442,2879.68091863606,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Streptomyces olivaceus...6443,5347.30791570324,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Streptomyces sp. CB09001...6444,6060.82778578174,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Streptomyces malaysiensis...6445,7026.93934523529,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Streptomyces sp. fd1-xmd...6446,5864.24028716212,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Streptomyces sp. M56...6447,10847.467622306,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Streptomyces sp. P3...6448,4568.74463974468,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Streptomyces ambofaciens...6449,3238.55544253454,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Streptomyces sp. ETH9427...6450,8294.10553630118,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Streptomyces albireticuli...6451,828.34750794989,3.84479354634179e-153,3.93955958445585e-153,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Streptomyces chartreusis...6452,1927.80198239221,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Streptomyces pristinaespiralis...6453,1837.48219993869,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Brachybacterium sp. VR2415...6454,4798.04192240986,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Curtobacterium sp. MR_MD2014...6455,4398.92047205137,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Cellulomonas flavigena...6456,3429.96419267264,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Corynebacterium jeikeium...6457,2639.03525507736,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Corynebacterium aurimucosum...6458,3656.01304580653,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Mycobacteroides immunogenum...6459,8113.2610551527,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Mycolicibacterium smegmatis...6460,2700.44726018238,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Micromonospora narathiwatensis...6461,1632.10464792503,1.1125369292536e-308,1.1125369292536e-308,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Gardnerella vaginalis...6462,2796.7426879119,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Frankia symbiont of Datisca glomerata...6463,2443.43489696519,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Frankineae bacterium MT45...6464,2513.83384542665,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Pseudonocardia sp. HH130629-09...6465,3960.52746380846,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Streptosporangium roseum...6466,2836.51547579399,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Actinomyces radicidentis...6467,2180.52598360691,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Staphylococcus haemolyticus...6468,3499.24976949988,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Staphylococcus capitis...6469,3854.71438063957,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Hymenobacter sp. APR13...6470,3590.43365037956,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Opitutaceae bacterium TAV5...6471,3510.76212696642,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Verrucomicrobia bacterium...6472,6388.17323787347,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Isosphaera pallida...6473,4346.27836235656,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Halopenitus persicus...6474,6411.83699875322,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Halomonas beimenensis...6475,1469.0955432194,1.49188390995705e-288,1.62395842068891e-288,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Halomonas chromatireducens...6476,4907.28277615452,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Neisseria elongata...6477,6499.7883374056,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Arthrobacter sp. PGP41...6478,6928.15543874938,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Corynebacterium segmentosum...6479,3078.26956273432,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Agrobacterium sp. H13-3...6480,7527.35075675269,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Hoeflea sp. IMCC20628...6481,1770.10608166918,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Brevirhabdus pacifica...6482,5127.1463742219,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Phaeobacter piscinae...6483,4197.81773393348,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Bordetella sp. HZ20...6484,7799.52317602278,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Bordetella holmesii...6485,3514.73856965819,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Burkholderia pseudomultivorans...6486,3567.2725539716,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Burkholderia latens...6487,9267.02161837081,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Thauera humireducens...6488,2281.79894740898,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Methylophilus sp. TWE2...6489,7820.50539038371,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Pseudomonas corrugata...6490,11406.2121223547,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Pseudomonas xanthomarina...6491,8396.78971115267,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Pseudomonas thivervalensis...6492,11899.0562963374,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Pseudomonas sp. Os17...6493,12251.4489875295,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Citrobacter freundii...6494,6690.04823894676,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Pantoea ananatis...6495,2400.84790945222,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Kushneria marisflavi...6496,5890.2834873534,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Alcanivorax xenomutans...6497,5490.46454122469,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Acidithiobacillus ferridurans...6498,6049.17790065558,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Agrococcus carbonis...6499,3815.28746194377,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Cryobacterium arcticum...6500,4314.45071949955,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Humibacter sp. BT305...6501,5983.01243644865,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Plantibacter sp. PA-3-X8...6502,3387.40890370243,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Cellulosimicrobium cellulans...6503,2261.85631137444,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Rhodococcus sp. PBTS 1...6504,1987.39982642881,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Rhodococcus coprophilus...6505,3901.56120224551,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Nocardia nova...6506,3304.19092189604,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Corynebacterium xerosis...6507,3766.20293330395,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Corynebacterium efficiens...6508,8499.67165132488,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Dietzia psychralcaliphila...6509,3048.95527884519,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Dietzia timorensis...6510,6091.32457925739,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Dietzia lutea...6511,3894.85124558875,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Streptomyces sp. WAC 01529...6512,4766.27000379201,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Streptomyces sp. 11-1-2...6513,6210.76428567802,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Streptomyces sp. FR-008...6514,9093.7815604144,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Streptomyces sp. SM18...6515,2265.53877985575,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Streptomyces avermitilis...6516,4662.29038322077,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Streptomyces sp. CMB-StM0423...6517,2538.23432615384,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Pseudonocardia sp. AL041005-10...6518,1360.51850563585,1.78433480850596e-265,1.91484239437702e-265,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Amycolatopsis orientalis...6519,3102.93011722843,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Amycolatopsis sp. AA4...6520,1490.31616713412,4.56070662730464e-293,4.98309998202372e-293,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Saccharomonospora azurea...6521,897.553372468919,1.19805258905624e-167,1.23555807471482e-167,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Kutzneria albida...6522,1184.03556762665,4.68404476104827e-228,4.93861241110525e-228,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Propionibacterium australiense...6523,4689.95054111779,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Propionibacterium acidifaciens...6524,4608.10175710077,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Tessaracoccus flavescens...6525,3774.73395356162,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Tessaracoccus flavus...6526,7732.06007085661,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Marmoricola scoriae...6527,2061.61724213663,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Micromonospora coriariae...6528,3260.56844031927,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Micromonospora krabiensis...6529,3503.73947890058,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Micromonospora echinofusca...6530,3889.19943554718,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Frankia casuarinae...6531,1476.29323122015,4.39108390020235e-290,4.78280255131211e-290,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Frankia sp. QA3...6532,914.32096060245,3.61195426392264e-171,3.73384970089338e-171,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Coriobacterium glomerans...6533,9204.47450530195,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Alicyclobacillus acidocaldarius...6534,4065.08628448814,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Staphylococcus cohnii...6535,4785.8963928636,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Thermaerobacter marianensis...6536,7943.47610998624,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Verrucomicrobia bacterium IMCC26134...6537,5184.44265776429,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Burkholderia sp. CCGE1001...6538,7217.93228052769,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Collimonas fungivorans...6539,750.791171208417,6.12768284225768e-137,6.24937747814364e-137,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Nitrosospira briensis...6540,4381.29174194191,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Dechloromonas sp. HYN0024...6541,3569.48465941312,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Zymobacter palmae...6542,11345.8010829955,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Zymomonas mobilis...6543,4272.27236145733,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Altererythrobacter ishigakiensis...6544,2513.79797205949,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Maritalea myrionectae...6545,3291.40790483539,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Rhizobium sp. Kim5...6546,3352.72705547167,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Hoeflea phototrophica...6547,2603.92200602088,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Methylocystis rosea...6548,4525.53859872549,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Ochrobactrum pituitosum...6549,5265.05517909603,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Ochrobactrum pseudogrignonense...6550,3246.68622922708,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Candidatus Phaeomarinobacter ectocarpi...6551,1972.10662906233,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Paracoccus mutanolyticus...6552,6065.37574099518,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Celeribacter baekdonensis...6553,6174.71735215069,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Labrenzia aggregata...6554,4525.65784549233,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Sulfitobacter sp. SK025...6555,6042.04101160139,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Sulfitobacter sp. JL08...6556,7344.47644432104,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Silicimonas algicola...6557,3619.63913094728,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Jannaschia sp. CCS1...6558,3746.83966245746,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Marivivens sp. JLT3646...6559,5789.15470357248,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Hyphomonas sp. Mor2...6560,6100.41068745111,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Komagataeibacter hansenii...6561,4793.49368686707,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Komagataeibacter nataicola...6562,2939.23082794525,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Acidiphilium multivorum...6563,4633.50529950079,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Parasaccharibacter apium...6564,9381.43345872541,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Candidatus Nucleicultrix amoebiphila...6565,9789.0637077546,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Pseudomonas mesoacidophila...6566,2307.58994541821,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Burkholderia vietnamiensis...6567,4899.29172694777,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Burkholderia sp. KK1...6568,2747.41077911938,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Paraburkholderia sprentiae...6569,2989.25263078888,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Paraburkholderia phenoliruptrix...6570,5024.04380923925,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Paraburkholderia terrae...6571,4240.40984209072,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Janthinobacterium sp. Marseille...6572,3614.43508229706,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Undibacterium parvum...6573,3006.41905142018,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Advenella mimigardefordensis...6574,3282.04596173749,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Oligella urethralis...6575,5347.88890803474,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Pseudomonas mediterranea...6576,9803.30293922606,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Pseudomonas libanensis...6577,6725.85215606617,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Pseudomonas cedrina...6578,6689.36396678189,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Pseudomonas alcaligenes...6579,7315.05105295389,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Pseudomonas resinovorans...6580,6387.02004411109,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Pseudomonas taetrolens...6581,7899.29849177062,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Pseudomonas antarctica...6582,5398.21027463554,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Pseudomonas sp. St29...6583,11021.6407301162,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Pseudomonas sp. FGI182...6584,8077.30792688817,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Pseudomonas viridiflava...6585,9630.43660327684,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Pseudomonas sp. 7SR1...6586,5986.14404745933,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Pseudomonas sp. Leaf58...6587,11258.4607210075,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Pseudomonas prosekii...6588,9866.34899895171,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Pseudomonas sp. M30-35...6589,11515.2323866736,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Pseudomonas sp. UW4...6590,8695.24242656236,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Pseudomonas umsongensis...6591,8300.627419599,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Pseudomonas cremoricolorata...6592,10592.3540595245,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Enterobacter lignolyticus...6593,4670.79650014775,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Serratia sp. FDAARGOS_506...6594,4727.44427329695,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Serratia plymuthica...6595,5310.23280943921,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Pantoea agglomerans...6596,7764.66877188952,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Erwinia amylovora...6597,6955.58254375586,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Erwinia billingiae...6598,8594.89318727206,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Halomonas aestuarii...6599,1635.30671457899,1.1125369292536e-308,1.1125369292536e-308,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Halomonas huangheensis...6600,4464.22866912417,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Halomonas elongata...6601,2810.65655225467,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
gamma proteobacterium HdN1...6602,6247.72059014601,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
endosymbiont of unidentified scaly snail isolate Monju...6603,6173.9833418461,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Spiribacter curvatus...6604,7181.7087501414,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Halothiobacillus neapolitanus...6605,7877.47849493725,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Marinobacter sp. Arc7-DN-1...6606,7092.51579095867,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Shewanella loihica...6607,8663.83065057621,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Aeromonas sp. CA23...6608,4469.86692095606,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Aeromonas encheleia...6609,3965.97260264772,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Microbulbifer thermotolerans...6610,8951.01242586767,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Legionella hackeliae...6611,7703.99020219919,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Vibrio vulnificus...6612,6412.07288559882,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Vibrio furnissii...6613,7450.84517402826,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Acidiferrobacter sp. SPIII_3...6614,3838.64264583951,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Haemophilus parainfluenzae...6615,3246.46233042943,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Anaeromyxobacter dehalogenans...6616,1573.83042921615,1.11631988734326e-308,1.116714693216e-308,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Cystobacter fuscus...6617,523.587383181942,6.0796905427938e-90,6.12176452578891e-90,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Chondromyces crocatus...6618,1765.87217798629,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Desulfovibrio vulgaris...6619,1203.48225917682,3.57905219745804e-232,3.78270286728919e-232,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Pseudodesulfovibrio aespoeensis...6620,5526.60056544576,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Geobacter sp. M18...6621,2783.51621801619,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Pelobacter carbinolicus...6622,7001.84960824542,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Cutibacterium avidum...6623,2893.15661067857,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Propionibacterium freudenreichii...6624,4041.9639090293,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Pseudopropionibacterium propionicum...6625,6120.52504187469,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Rothia dentocariosa...6626,4870.98347159481,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Rothia mucilaginosa...6627,3276.89003550109,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Frondihabitans sp. PAMC 28766...6628,4453.75032857879,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Rhodococcus aetherivorans...6629,5622.69283320492,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Rhodococcus sp. WMMA185...6630,4358.12347425999,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
Nocardia asteroides...6631,1979.79294498925,0,0,TRUE,hiseq_xtm_sbs_kit_300_cycles_v2__box_1of_2__lot
